biomass_id,biomass_name,property,unit,ar_value
2240,chicken manure,Potassium (K),mg/kg (dry),35100
2240,chicken manure,Magnesium (Mg),mg/kg (dry),7700
2240,chicken manure,Sodium (Na),mg/kg (dry),7000
2240,chicken manure,Phosphorus (P),mg/kg (dry),17400
2240,chicken manure,Silicon (Si),mg/kg (dry),4100
2241,wood pellets from Labee& brown,Moisture content,wt%,9
2241,wood pellets from Labee& brown,Ash content,wt%,1
2241,wood pellets from Labee& brown,Volatile matter,wt%,69.89
2241,wood pellets from Labee& brown,Fixed carbon,wt%,20.11
2241,wood pellets from Labee& brown,Carbon,wt%,45.05
2241,wood pellets from Labee& brown,Hydrogen,wt%,5.64
2241,wood pellets from Labee& brown,Oxygen,wt%,38.49
2241,wood pellets from Labee& brown,Nitrogen,wt%,0.85
2241,wood pellets from Labee& brown,Sulphur,wt%,0.07
2241,wood pellets from Labee& brown,Chlorine (Cl),mg/kg,1228.5
2241,wood pellets from Labee& brown,Net calorific value (LHV),MJ/kg,16.29
2241,wood pellets from Labee& brown,Gross calorific value (HHV),MJ/kg,17.75
2241,wood pellets from Labee& brown,HHVMilne,MJ/kg,18.09
2241,wood pellets from Labee& brown,Aluminium (Al),mg/kg (dry),342
2241,wood pellets from Labee& brown,Barium (Ba),mg/kg (dry),55
2241,wood pellets from Labee& brown,Calcium (Ca),mg/kg (dry),2860
2241,wood pellets from Labee& brown,Cadmium (Cd),mg/kg (dry),0.3
2241,wood pellets from Labee& brown,Cobalt (Co),mg/kg (dry),0.5
2241,wood pellets from Labee& brown,Chromium (Cr),mg/kg (dry),11
2241,wood pellets from Labee& brown,Copper (Cu),mg/kg (dry),10
2241,wood pellets from Labee& brown,Iron (Fe),mg/kg (dry),347
2241,wood pellets from Labee& brown,Potassium (K),mg/kg (dry),1174
2241,wood pellets from Labee& brown,Magnesium (Mg),mg/kg (dry),328
2241,wood pellets from Labee& brown,Molybdenium (Mo),mg/kg (dry),12
2241,wood pellets from Labee& brown,Sodium (Na),mg/kg (dry),650
2241,wood pellets from Labee& brown,Nickel (Ni),mg/kg (dry),1
2241,wood pellets from Labee& brown,Phosphorus (P),mg/kg (dry),762
2241,wood pellets from Labee& brown,Lead (Pb),mg/kg (dry),50
2241,wood pellets from Labee& brown,Antimony (Sb),mg/kg (dry),0.3
2241,wood pellets from Labee& brown,Silicon (Si),mg/kg (dry),935
2241,wood pellets from Labee& brown,Tin (Sn),mg/kg (dry),0.8
2241,wood pellets from Labee& brown,Zinc (Zn),mg/kg (dry),74
2243,wood pellets from Labee& The Netherlands,Moisture content,wt%,7
2243,wood pellets from Labee& The Netherlands,Ash content,wt%,0.2
2243,wood pellets from Labee& The Netherlands,Volatile matter,wt%,76.45
2243,wood pellets from Labee& The Netherlands,Fixed carbon,wt%,16.35
2243,wood pellets from Labee& The Netherlands,Carbon,wt%,43.99
2243,wood pellets from Labee& The Netherlands,Hydrogen,wt%,6.29
2243,wood pellets from Labee& The Netherlands,Oxygen,wt%,42.8
2243,wood pellets from Labee& The Netherlands,Nitrogen,wt%,0.14
2243,wood pellets from Labee& The Netherlands,Sulphur,wt%,0.01
2243,wood pellets from Labee& The Netherlands,Chlorine (Cl),mg/kg,60.5
2243,wood pellets from Labee& The Netherlands,Net calorific value (LHV),MJ/kg,16.42
2243,wood pellets from Labee& The Netherlands,Gross calorific value (HHV),MJ/kg,17.96
2243,wood pellets from Labee& The Netherlands,HHVMilne,MJ/kg,18.16
2243,wood pellets from Labee& The Netherlands,Aluminium (Al),mg/kg (dry),99
2243,wood pellets from Labee& The Netherlands,Boron (B),mg/kg (dry),3.3
2243,wood pellets from Labee& The Netherlands,Barium (Ba),mg/kg (dry),15
2243,wood pellets from Labee& The Netherlands,Calcium (Ca),mg/kg (dry),990
2243,wood pellets from Labee& The Netherlands,Cadmium (Cd),mg/kg (dry),0.2
2243,wood pellets from Labee& The Netherlands,Cobalt (Co),mg/kg (dry),0.1
2243,wood pellets from Labee& The Netherlands,Chromium (Cr),mg/kg (dry),9
2243,wood pellets from Labee& The Netherlands,Copper (Cu),mg/kg (dry),9
2243,wood pellets from Labee& The Netherlands,Iron (Fe),mg/kg (dry),150
2243,wood pellets from Labee& The Netherlands,Potassium (K),mg/kg (dry),340
2243,wood pellets from Labee& The Netherlands,Magnesium (Mg),mg/kg (dry),130
2243,wood pellets from Labee& The Netherlands,Manganese (Mn),mg/kg (dry),110
2243,wood pellets from Labee& The Netherlands,Molybdenium (Mo),mg/kg (dry),0.3
2243,wood pellets from Labee& The Netherlands,Sodium (Na),mg/kg (dry),40
2243,wood pellets from Labee& The Netherlands,Nickel (Ni),mg/kg (dry),34
2243,wood pellets from Labee& The Netherlands,Phosphorus (P),mg/kg (dry),42
2243,wood pellets from Labee& The Netherlands,Antimony (Sb),mg/kg (dry),0.8
2243,wood pellets from Labee& The Netherlands,Silicon (Si),mg/kg (dry),260
2243,wood pellets from Labee& The Netherlands,Tin (Sn),mg/kg (dry),0.9
2243,wood pellets from Labee& The Netherlands,Strontium (Sr),mg/kg (dry),5
2243,wood pellets from Labee& The Netherlands,Titanium (Ti),mg/kg (dry),11
2243,wood pellets from Labee& The Netherlands,Vanadium (V),mg/kg (dry),0.1
2243,wood pellets from Labee& The Netherlands,Zinc (Zn),mg/kg (dry),19
2244,wood pellets from Labee& The Netherlands,Moisture content,wt%,7
2244,wood pellets from Labee& The Netherlands,Ash content,wt%,0.1
2244,wood pellets from Labee& The Netherlands,Volatile matter,wt%,75.8
2244,wood pellets from Labee& The Netherlands,Fixed carbon,wt%,17.1
2244,wood pellets from Labee& The Netherlands,Carbon,wt%,45.81
2244,wood pellets from Labee& The Netherlands,Hydrogen,wt%,5.78
2244,wood pellets from Labee& The Netherlands,Oxygen,wt%,42.87
2244,wood pellets from Labee& The Netherlands,Nitrogen,wt%,0.13
2244,wood pellets from Labee& The Netherlands,Sulphur,wt%,0.01
2244,wood pellets from Labee& The Netherlands,Chlorine (Cl),mg/kg,52.1
2244,wood pellets from Labee& The Netherlands,Net calorific value (LHV),MJ/kg,16.95
2244,wood pellets from Labee& The Netherlands,Gross calorific value (HHV),MJ/kg,18.38
2244,wood pellets from Labee& The Netherlands,HHVMilne,MJ/kg,18.11
2244,wood pellets from Labee& The Netherlands,Aluminium (Al),mg/kg (dry),37
2244,wood pellets from Labee& The Netherlands,Boron (B),mg/kg (dry),2
2244,wood pellets from Labee& The Netherlands,Barium (Ba),mg/kg (dry),12
2244,wood pellets from Labee& The Netherlands,Calcium (Ca),mg/kg (dry),820
2244,wood pellets from Labee& The Netherlands,Chromium (Cr),mg/kg (dry),0.3
2244,wood pellets from Labee& The Netherlands,Copper (Cu),mg/kg (dry),0.7
2244,wood pellets from Labee& The Netherlands,Iron (Fe),mg/kg (dry),15
2244,wood pellets from Labee& The Netherlands,Potassium (K),mg/kg (dry),320
2244,wood pellets from Labee& The Netherlands,Magnesium (Mg),mg/kg (dry),107
2244,wood pellets from Labee& The Netherlands,Manganese (Mn),mg/kg (dry),120
2244,wood pellets from Labee& The Netherlands,Molybdenium (Mo),mg/kg (dry),0.4
2244,wood pellets from Labee& The Netherlands,Sodium (Na),mg/kg (dry),9
2244,wood pellets from Labee& The Netherlands,Phosphorus (P),mg/kg (dry),34
2244,wood pellets from Labee& The Netherlands,Silicon (Si),mg/kg (dry),67
2244,wood pellets from Labee& The Netherlands,Strontium (Sr),mg/kg (dry),4
2244,wood pellets from Labee& The Netherlands,Titanium (Ti),mg/kg (dry),3
2244,wood pellets from Labee& The Netherlands,Zinc (Zn),mg/kg (dry),10
2245,wood pellets from Labee& The Netherlands,Moisture content,wt%,11
2245,wood pellets from Labee& The Netherlands,Ash content,wt%,0.57
2245,wood pellets from Labee& The Netherlands,Volatile matter,wt%,72.71
2245,wood pellets from Labee& The Netherlands,Fixed carbon,wt%,15.72
2245,wood pellets from Labee& The Netherlands,Carbon,wt%,42.79
2245,wood pellets from Labee& The Netherlands,Hydrogen,wt%,5.45
2245,wood pellets from Labee& The Netherlands,Oxygen,wt%,38.69
2245,wood pellets from Labee& The Netherlands,Nitrogen,wt%,0.09
2245,wood pellets from Labee& The Netherlands,Sulphur,wt%,0.01
2245,wood pellets from Labee& The Netherlands,Chlorine (Cl),mg/kg,222.5
2245,wood pellets from Labee& The Netherlands,Net calorific value (LHV),MJ/kg,16.8
2245,wood pellets from Labee& The Netherlands,Gross calorific value (HHV),MJ/kg,18.26
2245,wood pellets from Labee& The Netherlands,HHVMilne,MJ/kg,17.13
2245,wood pellets from Labee& The Netherlands,Aluminium (Al),mg/kg (dry),60
2245,wood pellets from Labee& The Netherlands,Calcium (Ca),mg/kg (dry),2100
2245,wood pellets from Labee& The Netherlands,Potassium (K),mg/kg (dry),480
2245,wood pellets from Labee& The Netherlands,Magnesium (Mg),mg/kg (dry),170
2245,wood pellets from Labee& The Netherlands,Sodium (Na),mg/kg (dry),160
2245,wood pellets from Labee& The Netherlands,Phosphorus (P),mg/kg (dry),180
2245,wood pellets from Labee& The Netherlands,Silicon (Si),mg/kg (dry),300
2246,pig manure,Moisture content,wt%,73
2246,pig manure,Volatile matter,wt%,23.57
2246,pig manure,Fixed carbon,wt%,3.43
2246,pig manure,Carbon,wt%,12.34
2246,pig manure,Hydrogen,wt%,1.74
2246,pig manure,Nitrogen,wt%,0.93
2246,pig manure,Sulphur,wt%,0.1
2248,wheat straw pellets,Moisture content,wt% (ar),0
2248,wheat straw pellets,Ash content,wt%,0
2248,wheat straw pellets,Carbon,wt%,0
2248,wheat straw pellets,Hydrogen,wt%,0
2248,wheat straw pellets,Oxygen,wt%,0
2248,wheat straw pellets,Nitrogen,wt%,0
2248,wheat straw pellets,Sulphur,wt%,0
2248,wheat straw pellets,Net calorific value (LHV),MJ/kg,0
2248,wheat straw pellets,Gross calorific value (HHV),MJ/kg,0
2248,wheat straw pellets,HHVMilne,MJ/kg,0
2249,wood& willow,Moisture content,wt% (ar),0
2249,wood& willow,Ash content,wt%,0
2249,wood& willow,Carbon,wt%,0
2249,wood& willow,Hydrogen,wt%,0
2249,wood& willow,Oxygen,wt%,0
2249,wood& willow,Nitrogen,wt%,0
2249,wood& willow,Sulphur,wt%,0
2249,wood& willow,Net calorific value (LHV),MJ/kg,0
2249,wood& willow,Gross calorific value (HHV),MJ/kg,0
2249,wood& willow,HHVMilne,MJ/kg,0
2250,wood& birch,Moisture content,wt% (ar),0
2250,wood& birch,Ash content,wt%,0
2250,wood& birch,Carbon,wt%,0
2250,wood& birch,Hydrogen,wt%,0
2250,wood& birch,Oxygen,wt%,0
2250,wood& birch,Nitrogen,wt% (dry),0
2250,wood& birch,Sulphur,wt% (dry),0
2250,wood& birch,Net calorific value (LHV),MJ/kg,0
2250,wood& birch,Gross calorific value (HHV),MJ/kg,0
2250,wood& birch,HHVMilne,MJ/kg,0
2251,bark& oak& quercus petraea,Moisture content,wt%,10
2251,bark& oak& quercus petraea,Ash content,wt%,6.2
2251,bark& oak& quercus petraea,Gross calorific value (HHV),MJ/kg,17.3
2251,bark& oak& quercus petraea,,Cellulose,0
2251,bark& oak& quercus petraea,,Lignin,0
2251,bark& oak& quercus petraea,,Total ash + biochemical,0
2252,bark& spruce& picea abies,Moisture content,wt%,10
2252,bark& spruce& picea abies,Ash content,wt%,1.04
2252,bark& spruce& picea abies,Gross calorific value (HHV),MJ/kg,21.22
2252,bark& spruce& picea abies,,Cellulose,0
2252,bark& spruce& picea abies,,Lignin,0
2252,bark& spruce& picea abies,,Total ash + biochemical,0
2253,bark& pine& pinus sylvestris,Moisture content,wt%,10
2253,bark& pine& pinus sylvestris,Ash content,wt%,0.69
2253,bark& pine& pinus sylvestris,Gross calorific value (HHV),MJ/kg,22.17
2253,bark& pine& pinus sylvestris,,Cellulose,0
2253,bark& pine& pinus sylvestris,,Lignin,0
2253,bark& pine& pinus sylvestris,,Total ash + biochemical,0
2254,alfalfa& third harvest,,Cellulose,0
2254,alfalfa& third harvest,,Hemicellulose,0
2254,alfalfa& third harvest,,Lignin,0
2254,alfalfa& third harvest,,Protein,0
2254,alfalfa& third harvest,,Total non-structural carbo-hydrates (TNC),0
2254,alfalfa& third harvest,,Total ash + biochemical,0
2255,birdsfoot trefoil (lotus corniculatus),,Cellulose,0
2255,birdsfoot trefoil (lotus corniculatus),,Hemicellulose,0
2255,birdsfoot trefoil (lotus corniculatus),,Lignin,0
2255,birdsfoot trefoil (lotus corniculatus),,Protein,0
2255,birdsfoot trefoil (lotus corniculatus),,Total ash + biochemical,0
2256,tall fescue,,Cellulose,0
2256,tall fescue,,Hemicellulose,0
2256,tall fescue,,Lignin,0
2256,tall fescue,,Protein,0
2256,tall fescue,,Total ash + biochemical,0
2257,reed canary grass,,Cellulose,0
2257,reed canary grass,,Hemicellulose,0
2257,reed canary grass,,Lignin,0
2257,reed canary grass,,Protein,0
2257,reed canary grass,,Total ash + biochemical,0
2258,switchgrass,,Cellulose,0
2258,switchgrass,,Hemicellulose,0
2258,switchgrass,,Lignin,0
2258,switchgrass,,Protein,0
2258,switchgrass,,Total ash + biochemical,0
2259,rye straw,,Cellulose,0
2259,rye straw,,Hemicellulose,0
2259,rye straw,,Lignin,0
2259,rye straw,,Protein,0
2259,rye straw,,Total ash + biochemical,0
2260,sweet sorghum,,Cellulose,0
2260,sweet sorghum,,Hemicellulose,0
2260,sweet sorghum,,Lignin,0
2260,sweet sorghum,,Protein,0
2260,sweet sorghum,,Total ash + biochemical,0
2261,tomato plant waste,Moisture content,wt% (ar),0
2261,tomato plant waste,Ash content,wt%,0
2261,tomato plant waste,,Cellulose,0
2261,tomato plant waste,,Hemicellulose,0
2261,tomato plant waste,,Lignin,0
2261,tomato plant waste,,Protein,0
2261,tomato plant waste,,Pectin,0
2261,tomato plant waste,,Total ash + biochemical,0
2262,stubble turnip,Moisture content,wt% (ar),0
2262,stubble turnip,Ash content,wt%,0
2262,stubble turnip,,Cellulose,0
2262,stubble turnip,,Hemicellulose,0
2262,stubble turnip,,Protein,0
2262,stubble turnip,,Pectin,0
2262,stubble turnip,,Total ash + biochemical,0
2263,olive husk,Moisture content,wt%,0
2263,olive husk,Ash content,wt%,3.6
2263,olive husk,Gross calorific value (HHV),MJ/kg,20.78
2263,olive husk,,Cellulose,0
2263,olive husk,,Hemicellulose,0
2263,olive husk,,Lignin,0
2263,olive husk,,Total ash + biochemical,0
2264,char from olive husks,Moisture content,wt%,0
2264,char from olive husks,Ash content,wt%,7.5
2264,char from olive husks,Carbon,wt%,64.7
2264,char from olive husks,Hydrogen,wt%,5.2
2264,char from olive husks,Oxygen,wt%,11.6
2264,char from olive husks,Nitrogen,wt%,2.4
2264,char from olive husks,Net calorific value (LHV),MJ/kg,26.76
2264,char from olive husks,Gross calorific value (HHV),MJ/kg,27.9
2264,char from olive husks,HHVMilne,MJ/kg,27.15
2265,oilve husks pyrolysis oil,Moisture content,wt%,0
2265,oilve husks pyrolysis oil,Ash content,wt%,0.3
2265,oilve husks pyrolysis oil,Carbon,wt%,64.5
2265,oilve husks pyrolysis oil,Hydrogen,wt%,7.7
2265,oilve husks pyrolysis oil,Oxygen,wt%,19.9
2265,oilve husks pyrolysis oil,Nitrogen,wt%,3.1
2265,oilve husks pyrolysis oil,Net calorific value (LHV),MJ/kg,28.72
2265,oilve husks pyrolysis oil,Gross calorific value (HHV),MJ/kg,30.41
2265,oilve husks pyrolysis oil,HHVMilne,MJ/kg,29.41
2266,wheat straw,Moisture content,wt%,0
2266,wheat straw,Ash content,wt%,8.1
2266,wheat straw,Gross calorific value (HHV),MJ/kg,18.95
2266,wheat straw,,Cellulose,0
2266,wheat straw,,Hemicellulose,0
2266,wheat straw,,Lignin,0
2266,wheat straw,,Total ash + biochemical,0
2267,wheat straw char,Moisture content,wt%,0
2267,wheat straw char,Ash content,wt%,17.1
2267,wheat straw char,Carbon,wt%,66.4
2267,wheat straw char,Hydrogen,wt%,2.7
2267,wheat straw char,Oxygen,wt%,11.1
2267,wheat straw char,Nitrogen,wt%,0.6
2267,wheat straw char,Net calorific value (LHV),MJ/kg,24.59
2267,wheat straw char,Gross calorific value (HHV),MJ/kg,25.18
2267,wheat straw char,HHVMilne,MJ/kg,24.59
2268,lucerne,Moisture content,wt%,0
2268,lucerne,Ash content,wt%,7.6
2268,lucerne,Gross calorific value (HHV),MJ/kg,19.1
2268,lucerne,,Cellulose,0
2268,lucerne,,Hemicellulose,0
2268,lucerne,,Lignin,0
2268,lucerne,,Total ash + biochemical,0
2269,lucerne char,Moisture content,wt%,0
2269,lucerne char,Ash content,wt%,16.2
2269,lucerne char,Carbon,wt%,61.6
2269,lucerne char,Hydrogen,wt%,2.9
2269,lucerne char,Oxygen,wt%,13.8
2269,lucerne char,Nitrogen,wt%,2.6
2269,lucerne char,Net calorific value (LHV),MJ/kg,22.2
2269,lucerne char,Gross calorific value (HHV),MJ/kg,22.84
2269,lucerne char,HHVMilne,MJ/kg,22.66
2270,pine cone,Moisture content,wt%,0
2270,pine cone,Ash content,wt%,0.8
2270,pine cone,Gross calorific value (HHV),MJ/kg,21.03
2270,pine cone,,Cellulose,0
2270,pine cone,,Hemicellulose,0
2270,pine cone,,Lignin,0
2270,pine cone,,Total ash + biochemical,0
2271,pine cone char,Moisture content,wt%,0
2271,pine cone char,Ash content,wt%,1.7
2271,pine cone char,Carbon,wt%,82.4
2271,pine cone char,Hydrogen,wt%,2.7
2271,pine cone char,Oxygen,wt%,10.6
2271,pine cone char,Nitrogen,wt%,0.2
2271,pine cone char,Net calorific value (LHV),MJ/kg,30.07
2271,pine cone char,Gross calorific value (HHV),MJ/kg,30.66
2271,pine cone char,HHVMilne,MJ/kg,30.35
2272,wood& undefined,Moisture content,wt%,0
2272,wood& undefined,Ash content,wt%,1.6
2272,wood& undefined,Gross calorific value (HHV),MJ/kg,18.74
2272,wood& undefined,,Cellulose,0
2272,wood& undefined,,Hemicellulose,0
2272,wood& undefined,,Lignin,0
2272,wood& undefined,,Total ash + biochemical,0
2273,wood char,Moisture content,wt%,0
2273,wood char,Ash content,wt%,2.6
2273,wood char,Carbon,wt%,72.2
2273,wood char,Hydrogen,wt%,3
2273,wood char,Oxygen,wt%,17.4
2273,wood char,Nitrogen,wt%,0.3
2273,wood char,Net calorific value (LHV),MJ/kg,27.73
2273,wood char,Gross calorific value (HHV),MJ/kg,28.38
2273,wood char,HHVMilne,MJ/kg,26.42
2274,wood pyrolysis oil,Moisture content,wt%,0
2274,wood pyrolysis oil,Ash content,wt%,0.1
2274,wood pyrolysis oil,Carbon,wt%,52.3
2274,wood pyrolysis oil,Hydrogen,wt%,6.7
2274,wood pyrolysis oil,Oxygen,wt%,38.4
2274,wood pyrolysis oil,Nitrogen,wt%,0.2
2274,wood pyrolysis oil,Net calorific value (LHV),MJ/kg,21.15
2274,wood pyrolysis oil,Gross calorific value (HHV),MJ/kg,22.61
2274,wood pyrolysis oil,HHVMilne,MJ/kg,22.06
2275,wheat and barley (9 and 3 samples),Moisture content,wt%,9.81
2275,wheat and barley (9 and 3 samples),Ash content,wt%,4.47
2275,wheat and barley (9 and 3 samples),Volatile matter,wt%,68.09
2275,wheat and barley (9 and 3 samples),Fixed carbon,wt%,17.62
2275,wheat and barley (9 and 3 samples),Carbon,wt%,40.19
2275,wheat and barley (9 and 3 samples),Hydrogen,wt%,5.43
2275,wheat and barley (9 and 3 samples),Oxygen,wt%,39.22
2275,wheat and barley (9 and 3 samples),Nitrogen,wt%,0.56
2275,wheat and barley (9 and 3 samples),Sulphur,wt%,0.06
2275,wheat and barley (9 and 3 samples),Chlorine (Cl),mg/kg,2571.5
2275,wheat and barley (9 and 3 samples),Net calorific value (LHV),MJ/kg,15.32
2275,wheat and barley (9 and 3 samples),Gross calorific value (HHV),MJ/kg,16.75
2275,wheat and barley (9 and 3 samples),HHVMilne,MJ/kg,16.04
2275,wheat and barley (9 and 3 samples),P2O5,wt% (ash),2.66
2275,wheat and barley (9 and 3 samples),SiO2,wt% (ash),41.49
2275,wheat and barley (9 and 3 samples),Fe2O3,wt% (ash),0.37
2275,wheat and barley (9 and 3 samples),Al2O3,wt% (ash),0.9
2275,wheat and barley (9 and 3 samples),CaO,wt% (ash),10.26
2275,wheat and barley (9 and 3 samples),MgO,wt% (ash),2.13
2275,wheat and barley (9 and 3 samples),Na2O,wt% (ash),1.18
2275,wheat and barley (9 and 3 samples),K2O,wt% (ash),18.72
2276,bagasse,Moisture content,wt%,8.35
2276,bagasse,Ash content,wt%,7.06
2276,bagasse,Volatile matter,wt%,72.95
2276,bagasse,Fixed carbon,wt%,11.64
2276,bagasse,Carbon,wt%,41.43
2276,bagasse,Hydrogen,wt%,4.95
2276,bagasse,Oxygen,wt%,38.31
2276,bagasse,Nitrogen,wt%,0.18
2276,bagasse,Sulphur,wt%,0.02
2276,bagasse,Chlorine (Cl),mg/kg,275
2276,bagasse,Net calorific value (LHV),MJ/kg,15.4
2276,bagasse,Gross calorific value (HHV),MJ/kg,16.68
2276,bagasse,HHVMilne,MJ/kg,15.95
2276,bagasse,Bulk density (daf),kg/m†? (daf),485
2276,bagasse,P2O5,wt% (ash),0.93
2276,bagasse,SiO2,wt% (ash),72.29
2276,bagasse,Fe2O3,wt% (ash),6.16
2276,bagasse,Al2O3,wt% (ash),7.99
2276,bagasse,CaO,wt% (ash),4.16
2276,bagasse,MgO,wt% (ash),2.34
2276,bagasse,Na2O,wt% (ash),0.95
2276,bagasse,K2O,wt% (ash),4.49
2276,bagasse,TiO2,wt% (ash),0.55
2277,sugarcane trash,Moisture content,wt%,6
2277,sugarcane trash,Ash content,wt%,10.34
2277,sugarcane trash,Carbon,wt%,41.55
2277,sugarcane trash,Hydrogen,wt%,5.08
2277,sugarcane trash,Oxygen,wt%,36.38
2277,sugarcane trash,Nitrogen,wt%,0.56
2277,sugarcane trash,Sulphur,wt%,0.06
2277,sugarcane trash,Chlorine (Cl),mg/kg,3008
2277,sugarcane trash,Net calorific value (LHV),MJ/kg,15.52
2277,sugarcane trash,Gross calorific value (HHV),MJ/kg,16.77
2277,sugarcane trash,HHVMilne,MJ/kg,16.31
2277,sugarcane trash,Bulk density (daf),kg/m†? (daf),510
2278,sugarcane bagasse,Moisture content,wt% (ar),0
2278,sugarcane bagasse,Carbon,wt%,0
2278,sugarcane bagasse,Hydrogen,wt%,0
2278,sugarcane bagasse,Oxygen,wt%,0
2278,sugarcane bagasse,Nitrogen,wt%,0
2278,sugarcane bagasse,Sulphur,wt%,0
2278,sugarcane bagasse,,Cellulose,0
2278,sugarcane bagasse,,Hemicellulose,0
2278,sugarcane bagasse,,Lignin,0
2278,sugarcane bagasse,,Total ash + biochemical,0
2279,Japanese larch& karamatsu,Moisture content,wt% (ar),0
2279,Japanese larch& karamatsu,Ash content,wt%,0
2279,Japanese larch& karamatsu,,Lignin,0
2279,Japanese larch& karamatsu,,Extractives EtOH/toluene,0
2279,Japanese larch& karamatsu,,Extractives hot water,0
2279,Japanese larch& karamatsu,,Total ash + biochemical,0
2280,Japanese red pine& akamatsu,Moisture content,wt% (ar),0
2280,Japanese red pine& akamatsu,Ash content,wt%,0
2280,Japanese red pine& akamatsu,,Lignin,0
2280,Japanese red pine& akamatsu,,Extractives EtOH/toluene,0
2280,Japanese red pine& akamatsu,,Extractives hot water,0
2280,Japanese red pine& akamatsu,,Total ash + biochemical,0
2281,radiata pine,Moisture content,wt% (ar),0
2281,radiata pine,Ash content,wt%,0
2281,radiata pine,,Lignin,0
2281,radiata pine,,Extractives EtOH/toluene,0
2281,radiata pine,,Extractives hot water,0
2281,radiata pine,,Total ash + biochemical,0
2282,Japanese birch& udaikanba,Moisture content,wt% (ar),0
2282,Japanese birch& udaikanba,Ash content,wt%,0
2282,Japanese birch& udaikanba,,Lignin,0
2282,Japanese birch& udaikanba,,Extractives EtOH/toluene,0
2282,Japanese birch& udaikanba,,Extractives hot water,0
2282,Japanese birch& udaikanba,,Total ash + biochemical,0
2283,Japanese beech& buna,Moisture content,wt% (ar),0
2283,Japanese beech& buna,Ash content,wt%,0
2283,Japanese beech& buna,,Lignin,0
2283,Japanese beech& buna,,Extractives EtOH/toluene,0
2283,Japanese beech& buna,,Extractives hot water,0
2283,Japanese beech& buna,,Total ash + biochemical,0
2284,Japanese oak& mizunara,Moisture content,wt% (ar),0
2284,Japanese oak& mizunara,Ash content,wt%,0
2284,Japanese oak& mizunara,,Lignin,0
2284,Japanese oak& mizunara,,Extractives EtOH/toluene,0
2284,Japanese oak& mizunara,,Extractives hot water,0
2284,Japanese oak& mizunara,,Total ash + biochemical,0
